CODE;DATE;BREVETS
RS;1990-01-01;0
RS;1991-01-01;0
RS;1992-01-01;0
RS;1993-01-01;0
RS;1994-01-01;0
RS;1995-01-01;0
RS;1996-01-01;0
RS;1997-01-01;0
RS;1998-01-01;0
RS;1999-01-01;0
RS;2000-01-01;0
RS;2001-01-01;0
RS;2002-01-01;0
RS;2003-01-01;0
RS;2004-01-01;1167
RS;2005-01-01;2148
RS;2006-01-01;2853
RS;2007-01-01;3369
RS;2008-01-01;3992
RS;2009-01-01;4351
RS;2010-01-01;4680
RS;2011-01-01;4909
RS;2012-01-01;5133
RS;2013-01-01;5354
RS;2014-01-01;5566
RS;2015-01-01;5757
RS;2016-01-01;5970
RS;2017-01-01;6154
RS;2018-01-01;6328
SC;1980-01-01;3
SC;1981-01-01;10
SC;1982-01-01;10
SC;1983-01-01;13
SC;1984-01-01;14
SC;1985-01-01;16
SC;1986-01-01;16
SC;1987-01-01;16
SC;1988-01-01;21
SC;1989-01-01;21
SC;1990-01-01;21
SC;1991-01-01;21
SC;1992-01-01;21
SC;1993-01-01;21
SC;1994-01-01;21
SC;1995-01-01;22
SC;1996-01-01;28
SC;1997-01-01;28
SC;1998-01-01;28
SC;1999-01-01;28
SC;2000-01-01;28
SC;2001-01-01;28
SC;2002-01-01;28
SC;2003-01-01;28
SC;2004-01-01;28
SC;2005-01-01;28
SC;2006-01-01;28
SC;2007-01-01;28
SC;2008-01-01;28
SC;2009-01-01;28
SC;2010-01-01;28
SC;2011-01-01;28
SC;2012-01-01;28
SC;2013-01-01;28
SC;2014-01-01;28
SC;2015-01-01;28
SC;2016-01-01;42
SC;2017-01-01;88
SC;2018-01-01;105
SL;1980-01-01;0
SL;1981-01-01;0
SL;1982-01-01;0
SL;1983-01-01;0
SL;1984-01-01;0
SL;1985-01-01;0
SL;1986-01-01;0
SL;1987-01-01;0
SL;1988-01-01;0
SL;1989-01-01;0
SL;1990-01-01;0
SL;1991-01-01;0
SL;1992-01-01;0
SL;1993-01-01;0
SL;1994-01-01;0
SL;1995-01-01;5
SL;1996-01-01;5
SL;1997-01-01;5
SL;1998-01-01;5
SL;1999-01-01;5
SL;2000-01-01;5
SL;2001-01-01;5
SL;2002-01-01;5
SL;2003-01-01;5
SL;2004-01-01;5
SL;2005-01-01;5
SL;2006-01-01;5
SL;2007-01-01;5
SL;2008-01-01;5
SL;2009-01-01;5
SL;2010-01-01;5
SL;2011-01-01;5
SL;2012-01-01;5
SL;2013-01-01;5
SL;2014-01-01;5
SL;2015-01-01;5
SL;2016-01-01;5
SL;2017-01-01;5
SL;2018-01-01;5
SG;1980-01-01;633
SG;1981-01-01;1240
SG;1982-01-01;1240
SG;1983-01-01;2097
SG;1984-01-01;3028
SG;1985-01-01;4035
SG;1986-01-01;4035
SG;1987-01-01;4035
SG;1988-01-01;4035
SG;1989-01-01;4035
SG;1990-01-01;4035
SG;1991-01-01;4035
SG;1992-01-01;4035
SG;1993-01-01;4035
SG;1994-01-01;4035
SG;1995-01-01;6592
SG;1996-01-01;19173
SG;1997-01-01;25509
SG;1998-01-01;32187
SG;1999-01-01;39240
SG;2000-01-01;47476
SG;2001-01-01;55726
SG;2002-01-01;63925
SG;2003-01-01;71799
SG;2004-01-01;80384
SG;2005-01-01;88989
SG;2006-01-01;98152
SG;2007-01-01;108103
SG;2008-01-01;117795
SG;2009-01-01;126531
SG;2010-01-01;136304
SG;2011-01-01;146098
SG;2012-01-01;155783
SG;2013-01-01;165505
SG;2014-01-01;175817
SG;2015-01-01;186631
SG;2016-01-01;197611
SG;2017-01-01;208541
SG;2018-01-01;220386
SK;1980-01-01;0
SK;1981-01-01;0
SK;1982-01-01;0
SK;1983-01-01;0
SK;1984-01-01;0
SK;1985-01-01;0
SK;1986-01-01;0
SK;1987-01-01;0
SK;1988-01-01;0
SK;1989-01-01;0
SK;1990-01-01;0
SK;1991-01-01;0
SK;1992-01-01;0
SK;1993-01-01;963
SK;1994-01-01;1831
SK;1995-01-01;3500
SK;1996-01-01;5193
SK;1997-01-01;6995
SK;1998-01-01;8820
SK;1999-01-01;10716
SK;2000-01-01;12756
SK;2001-01-01;14698
SK;2002-01-01;16556
SK;2003-01-01;18203
SK;2004-01-01;18656
SK;2005-01-01;18906
SK;2006-01-01;19189
SK;2007-01-01;19534
SK;2008-01-01;19776
SK;2009-01-01;20015
SK;2010-01-01;20297
SK;2011-01-01;20554
SK;2012-01-01;20757
SK;2013-01-01;20967
SK;2014-01-01;21201
SK;2015-01-01;21457
SK;2016-01-01;21692
SK;2017-01-01;21898
SK;2018-01-01;22129
SI;1980-01-01;0
SI;1981-01-01;0
SI;1982-01-01;0
SI;1983-01-01;0
SI;1984-01-01;0
SI;1985-01-01;0
SI;1986-01-01;0
SI;1987-01-01;0
SI;1988-01-01;0
SI;1989-01-01;0
SI;1990-01-01;0
SI;1991-01-01;22
SI;1992-01-01;619
SI;1993-01-01;1680
SI;1994-01-01;2370
SI;1995-01-01;2800
SI;1996-01-01;3289
SI;1997-01-01;3793
SI;1998-01-01;4208
SI;1999-01-01;4607
SI;2000-01-01;5038
SI;2001-01-01;5446
SI;2002-01-01;5847
SI;2003-01-01;6217
SI;2004-01-01;6601
SI;2005-01-01;6974
SI;2006-01-01;7273
SI;2007-01-01;7619
SI;2008-01-01;7926
SI;2009-01-01;8311
SI;2010-01-01;8764
SI;2011-01-01;9245
SI;2012-01-01;9245
SI;2013-01-01;9245
SI;2014-01-01;9245
SI;2015-01-01;9245
SI;2016-01-01;9245
SI;2017-01-01;9245
SI;2018-01-01;9523
SB;1980-01-01;0
SB;1981-01-01;0
SB;1982-01-01;0
SB;1983-01-01;4
SB;1984-01-01;16
SB;1985-01-01;20
SB;1986-01-01;28
SB;1987-01-01;34
SB;1988-01-01;36
SB;1989-01-01;38
SB;1990-01-01;38
SB;1991-01-01;38
SB;1992-01-01;38
SB;1993-01-01;38
SB;1994-01-01;38
SB;1995-01-01;38
SB;1996-01-01;38
SB;1997-01-01;38
SB;1998-01-01;38
SB;1999-01-01;38
SB;2000-01-01;38
SB;2001-01-01;38
SB;2002-01-01;38
SB;2003-01-01;38
SB;2004-01-01;38
SB;2005-01-01;38
SB;2006-01-01;38
SB;2007-01-01;38
SB;2008-01-01;38
SB;2009-01-01;38
SB;2010-01-01;38
SB;2011-01-01;38
SB;2012-01-01;38
SB;2013-01-01;38
SB;2014-01-01;38
SB;2015-01-01;38
SB;2016-01-01;38
SB;2017-01-01;38
SB;2018-01-01;38
SO;1980-01-01;0
SO;1981-01-01;0
SO;1982-01-01;0
SO;1983-01-01;0
SO;1984-01-01;8
SO;1985-01-01;15
SO;1986-01-01;15
SO;1987-01-01;15
SO;1988-01-01;15
SO;1989-01-01;15
SO;1990-01-01;15
SO;1991-01-01;15
SO;1992-01-01;15
SO;1993-01-01;15
SO;1994-01-01;15
SO;1995-01-01;15
SO;1996-01-01;15
SO;1997-01-01;15
SO;1998-01-01;15
SO;1999-01-01;15
SO;2000-01-01;15
SO;2001-01-01;15
SO;2002-01-01;15
SO;2003-01-01;15
SO;2004-01-01;15
SO;2005-01-01;15
SO;2006-01-01;15
SO;2007-01-01;15
SO;2008-01-01;15
SO;2009-01-01;15
SO;2010-01-01;15
SO;2011-01-01;15
SO;2012-01-01;15
SO;2013-01-01;15
SO;2014-01-01;15
SO;2015-01-01;15
SO;2016-01-01;15
SO;2017-01-01;15
SO;2018-01-01;15
ZA;1980-01-01;8116
ZA;1981-01-01;17150
ZA;1982-01-01;26752
ZA;1983-01-01;36471
ZA;1984-01-01;46620
ZA;1985-01-01;56520
ZA;1986-01-01;66296
ZA;1987-01-01;76062
ZA;1988-01-01;85796
ZA;1989-01-01;95772
ZA;1990-01-01;101808
ZA;1991-01-01;107485
ZA;1992-01-01;112796
ZA;1993-01-01;117982
ZA;1994-01-01;123885
ZA;1995-01-01;130250
ZA;1996-01-01;137122
ZA;1997-01-01;144394
ZA;1998-01-01;151784
ZA;1999-01-01;154924
ZA;2000-01-01;158219
ZA;2001-01-01;164612
ZA;2002-01-01;171212
ZA;2003-01-01;177437
ZA;2004-01-01;184226
ZA;2005-01-01;191230
ZA;2006-01-01;198835
ZA;2007-01-01;207152
ZA;2008-01-01;215093
ZA;2009-01-01;221828
ZA;2010-01-01;228211
ZA;2011-01-01;235456
ZA;2012-01-01;242900
ZA;2013-01-01;250195
ZA;2014-01-01;257747
ZA;2015-01-01;265244
ZA;2016-01-01;272454
ZA;2017-01-01;279998
ZA;2018-01-01;286913
SU;1980-01-01;168589
SU;1981-01-01;318089
SU;1982-01-01;479047
SU;1983-01-01;631017
SU;1984-01-01;779337
SU;1985-01-01;945438
SU;1986-01-01;1116582
SU;1987-01-01;1296393
SU;1988-01-01;1470263
SU;1989-01-01;1617537
SU;1990-01-01;1733444
SU;1991-01-01;1757867
SU;1992-01-01;1757867
SU;1993-01-01;1757867
SU;1994-01-01;1757867
SU;1995-01-01;1757867
SU;1996-01-01;1757867
SU;1997-01-01;1757867
SU;1998-01-01;1757867
SU;1999-01-01;1757867
SU;2000-01-01;1757867
SU;2001-01-01;1757867
SU;2002-01-01;1757867
SU;2003-01-01;1757867
SU;2004-01-01;1757867
SU;2005-01-01;1757867
SU;2006-01-01;1757867
SU;2007-01-01;1757867
SU;2008-01-01;1757867
SU;2009-01-01;1757867
SU;2010-01-01;1757867
SU;2011-01-01;1757867
SU;2012-01-01;1757867
SU;2013-01-01;1757867
SU;2014-01-01;1757867
SU;2015-01-01;1757867
SU;2016-01-01;1757867
SU;2017-01-01;1757867
SU;2018-01-01;1757867
ES;1980-01-01;10877
ES;1981-01-01;21104
ES;1982-01-01;31305
ES;1983-01-01;41155
ES;1984-01-01;51855
ES;1985-01-01;63153
ES;1986-01-01;73383
ES;1987-01-01;77693
ES;1988-01-01;81718
ES;1989-01-01;86123
ES;1990-01-01;89420
ES;1991-01-01;92322
ES;1992-01-01;94959
ES;1993-01-01;97687
ES;1994-01-01;100360
ES;1995-01-01;102960
ES;1996-01-01;105758
ES;1997-01-01;108491
ES;1998-01-01;111238
ES;1999-01-01;114183
ES;2000-01-01;117377
ES;2001-01-01;120372
ES;2002-01-01;123506
ES;2003-01-01;126686
ES;2004-01-01;129870
ES;2005-01-01;133223
ES;2006-01-01;136650
ES;2007-01-01;140182
ES;2008-01-01;144066
ES;2009-01-01;147869
ES;2010-01-01;151648
ES;2011-01-01;155274
ES;2012-01-01;158749
ES;2013-01-01;161993
ES;2014-01-01;165171
ES;2015-01-01;168191
ES;2016-01-01;171113
ES;2017-01-01;173456
ES;2018-01-01;175130
LK;1980-01-01;78
LK;1981-01-01;186
LK;1982-01-01;274
LK;1983-01-01;375
LK;1984-01-01;469
LK;1985-01-01;577
LK;1986-01-01;706
LK;1987-01-01;837
LK;1988-01-01;955
LK;1989-01-01;1077
LK;1990-01-01;1183
LK;1991-01-01;1308
LK;1992-01-01;1435
LK;1993-01-01;1561
LK;1994-01-01;1654
LK;1995-01-01;1843
LK;1996-01-01;2007
LK;1997-01-01;2281
LK;1998-01-01;2493
LK;1999-01-01;2860
LK;2000-01-01;3181
LK;2001-01-01;3537
LK;2002-01-01;3862
LK;2003-01-01;4146
LK;2004-01-01;4461
LK;2005-01-01;4821
LK;2006-01-01;5244
LK;2007-01-01;5674
LK;2008-01-01;6139
LK;2009-01-01;6541
LK;2010-01-01;7001
LK;2011-01-01;7430
LK;2012-01-01;7969
LK;2013-01-01;8485
LK;2014-01-01;8485
LK;2015-01-01;8966
LK;2016-01-01;9539
LK;2017-01-01;10082
LK;2018-01-01;10685
SD;1980-01-01;0
SD;1981-01-01;0
SD;1982-01-01;0
SD;1983-01-01;74
SD;1984-01-01;74
SD;1985-01-01;74
SD;1986-01-01;74
SD;1987-01-01;74
SD;1988-01-01;74
SD;1989-01-01;74
SD;1990-01-01;74
SD;1991-01-01;74
SD;1992-01-01;100
SD;1993-01-01;100
SD;1994-01-01;100
SD;1995-01-01;100
SD;1996-01-01;100
SD;1997-01-01;100
SD;1998-01-01;100
SD;1999-01-01;106
SD;2000-01-01;128
SD;2001-01-01;142
SD;2002-01-01;164
SD;2003-01-01;181
SD;2004-01-01;202
SD;2005-01-01;224
SD;2006-01-01;240
SD;2007-01-01;256
SD;2008-01-01;599
SD;2009-01-01;933
SD;2010-01-01;1187
SD;2011-01-01;1439
SD;2012-01-01;1596
SD;2013-01-01;1865
SD;2014-01-01;1873
SD;2015-01-01;2141
SD;2016-01-01;2426
SD;2017-01-01;2719
SD;2018-01-01;3099
SE;1980-01-01;9192
SE;1981-01-01;17074
SE;1982-01-01;24603
SE;1983-01-01;31844
SE;1984-01-01;38518
SE;1985-01-01;44680
SE;1986-01-01;50304
SE;1987-01-01;55520
SE;1988-01-01;60242
SE;1989-01-01;64659
SE;1990-01-01;68840
SE;1991-01-01;72696
SE;1992-01-01;76644
SE;1993-01-01;81018
SE;1994-01-01;85607
SE;1995-01-01;90472
SE;1996-01-01;95440
SE;1997-01-01;100510
SE;1998-01-01;105235
SE;1999-01-01;110230
SE;2000-01-01;115298
SE;2001-01-01;119798
SE;2002-01-01;123753
SE;2003-01-01;127481
SE;2004-01-01;130711
SE;2005-01-01;133671
SE;2006-01-01;136530
SE;2007-01-01;139455
SE;2008-01-01;142310
SE;2009-01-01;144959
SE;2010-01-01;147508
SE;2011-01-01;149849
SE;2012-01-01;152285
SE;2013-01-01;154780
SE;2014-01-01;157205
SE;2015-01-01;159633
SE;2016-01-01;162017
SE;2017-01-01;164314
SE;2018-01-01;166594
CH;1980-01-01;9662
CH;1981-01-01;17804
CH;1982-01-01;25286
CH;1983-01-01;32141
CH;1984-01-01;38248
CH;1985-01-01;43720
CH;1986-01-01;48873
CH;1987-01-01;53935
CH;1988-01-01;58727
CH;1989-01-01;63345
CH;1990-01-01;67413
CH;1991-01-01;71255
CH;1992-01-01;75226
CH;1993-01-01;79099
CH;1994-01-01;83024
CH;1995-01-01;86744
CH;1996-01-01;89966
CH;1997-01-01;92994
CH;1998-01-01;95583
CH;1999-01-01;98034
CH;2000-01-01;100585
CH;2001-01-01;103038
CH;2002-01-01;105331
CH;2003-01-01;107558
CH;2004-01-01;109734
CH;2005-01-01;111832
CH;2006-01-01;113934
CH;2007-01-01;115968
CH;2008-01-01;118001
CH;2009-01-01;120079
CH;2010-01-01;122234
CH;2011-01-01;124277
CH;2012-01-01;127265
CH;2013-01-01;129421
CH;2014-01-01;131469
CH;2015-01-01;133392
CH;2016-01-01;135163
CH;2017-01-01;136791
CH;2018-01-01;138406
SY;1980-01-01;104
SY;1981-01-01;187
SY;1982-01-01;272
SY;1983-01-01;272
SY;1984-01-01;272
SY;1985-01-01;272
SY;1986-01-01;272
SY;1987-01-01;272
SY;1988-01-01;272
SY;1989-01-01;272
SY;1990-01-01;272
SY;1991-01-01;272
SY;1992-01-01;358
SY;1993-01-01;480
SY;1994-01-01;589
SY;1995-01-01;786
SY;1996-01-01;951
SY;1997-01-01;1113
SY;1998-01-01;1176
SY;1999-01-01;1263
SY;2000-01-01;1558
SY;2001-01-01;1786
SY;2002-01-01;2016
SY;2003-01-01;2265
SY;2004-01-01;2510
SY;2005-01-01;2649
SY;2006-01-01;2906
SY;2007-01-01;2906
SY;2008-01-01;2906
SY;2009-01-01;2906
SY;2010-01-01;2906
SY;2011-01-01;2906
SY;2012-01-01;2906
SY;2013-01-01;2906
SY;2014-01-01;2906
SY;2015-01-01;3104
SY;2016-01-01;3216
SY;2017-01-01;3352
SY;2018-01-01;3500
TJ;1980-01-01;0
TJ;1981-01-01;0
TJ;1982-01-01;0
TJ;1983-01-01;0
TJ;1984-01-01;0
TJ;1985-01-01;0
TJ;1986-01-01;0
TJ;1987-01-01;0
TJ;1988-01-01;0
TJ;1989-01-01;0
TJ;1990-01-01;0
TJ;1991-01-01;0
TJ;1992-01-01;0
TJ;1993-01-01;5
TJ;1994-01-01;198
TJ;1995-01-01;263
TJ;1996-01-01;434
TJ;1997-01-01;508
TJ;1998-01-01;554
TJ;1999-01-01;597
TJ;2000-01-01;649
TJ;2001-01-01;733
TJ;2002-01-01;772
TJ;2003-01-01;803
TJ;2004-01-01;837
TJ;2005-01-01;873
TJ;2006-01-01;899
TJ;2007-01-01;899
TJ;2008-01-01;899
TJ;2009-01-01;911
TJ;2010-01-01;921
TJ;2011-01-01;926
TJ;2012-01-01;932
TJ;2013-01-01;936
TJ;2014-01-01;936
TJ;2015-01-01;937
TJ;2016-01-01;937
TJ;2017-01-01;937
TJ;2018-01-01;937
TH;1980-01-01;215
TH;1981-01-01;547
TH;1982-01-01;918
TH;1983-01-01;1478
TH;1984-01-01;2146
TH;1985-01-01;2853
TH;1986-01-01;3547
TH;1987-01-01;4429
TH;1988-01-01;5548
TH;1989-01-01;6972
TH;1990-01-01;8912
TH;1991-01-01;10899
TH;1992-01-01;12872
TH;1993-01-01;15335
TH;1994-01-01;18301
TH;1995-01-01;21833
TH;1996-01-01;26391
TH;1997-01-01;31785
TH;1998-01-01;36856
TH;1999-01-01;42032
TH;2000-01-01;47081
TH;2001-01-01;52413
TH;2002-01-01;56902
TH;2003-01-01;62033
TH;2004-01-01;67406
TH;2005-01-01;73746
TH;2006-01-01;80007
TH;2007-01-01;86825
TH;2008-01-01;93566
TH;2009-01-01;99423
TH;2010-01-01;101360
TH;2011-01-01;105284
TH;2012-01-01;112030
TH;2013-01-01;119434
TH;2014-01-01;127364
TH;2015-01-01;135531
TH;2016-01-01;143351
TH;2017-01-01;151216
TH;2018-01-01;159365
TO;1980-01-01;0
TO;1981-01-01;0
TO;1982-01-01;0
TO;1983-01-01;0
TO;1984-01-01;0
TO;1985-01-01;0
TO;1986-01-01;0
TO;1987-01-01;0
TO;1988-01-01;0
TO;1989-01-01;0
TO;1990-01-01;0
TO;1991-01-01;0
TO;1992-01-01;0
TO;1993-01-01;0
TO;1994-01-01;0
TO;1995-01-01;0
TO;1996-01-01;0
TO;1997-01-01;0
TO;1998-01-01;0
TO;1999-01-01;0
TO;2000-01-01;0
TO;2001-01-01;0
TO;2002-01-01;0
TO;2003-01-01;0
TO;2004-01-01;0
TO;2005-01-01;0
TO;2006-01-01;0
TO;2007-01-01;0
TO;2008-01-01;0
TO;2009-01-01;0
TO;2010-01-01;0
TO;2011-01-01;0
TO;2012-01-01;0
TO;2013-01-01;0
TO;2014-01-01;0
TO;2015-01-01;0
TO;2016-01-01;1
TO;2017-01-01;2
TO;2018-01-01;2
TT;1980-01-01;130
TT;1981-01-01;130
TT;1982-01-01;223
TT;1983-01-01;223
TT;1984-01-01;223
TT;1985-01-01;223
TT;1986-01-01;223
TT;1987-01-01;223
TT;1988-01-01;223
TT;1989-01-01;223
TT;1990-01-01;223
TT;1991-01-01;223
TT;1992-01-01;290
TT;1993-01-01;381
TT;1994-01-01;464
TT;1995-01-01;551
TT;1996-01-01;670
TT;1997-01-01;841
TT;1998-01-01;948
TT;1999-01-01;1068
TT;2000-01-01;1222
TT;2001-01-01;1461
TT;2002-01-01;1684
TT;2003-01-01;1915
TT;2004-01-01;2123
TT;2005-01-01;2329
TT;2006-01-01;2607
TT;2007-01-01;2926
TT;2008-01-01;3207
TT;2009-01-01;3207
TT;2010-01-01;3207
TT;2011-01-01;3207
TT;2012-01-01;3422
TT;2013-01-01;3596
TT;2014-01-01;3784
TT;2015-01-01;3952
TT;2016-01-01;4088
TT;2017-01-01;4259
TT;2018-01-01;4398
TN;1980-01-01;241
TN;1981-01-01;452
TN;1982-01-01;452
TN;1983-01-01;668
TN;1984-01-01;881
TN;1985-01-01;1097
TN;1986-01-01;1264
TN;1987-01-01;1410
TN;1988-01-01;1548
TN;1989-01-01;1692
TN;1990-01-01;1853
TN;1991-01-01;1983
TN;1992-01-01;2103
TN;1993-01-01;2245
TN;1994-01-01;2390
TN;1995-01-01;2536
TN;1996-01-01;2709
TN;1997-01-01;2924
TN;1998-01-01;3162
TN;1999-01-01;3419
TN;2000-01-01;3676
TN;2001-01-01;3854
TN;2002-01-01;3957
TN;2003-01-01;4112
TN;2004-01-01;4381
TN;2005-01-01;4719
TN;2006-01-01;5175
TN;2007-01-01;5667
TN;2008-01-01;6215
TN;2009-01-01;6772
TN;2010-01-01;7393
TN;2011-01-01;8073
TN;2012-01-01;8699
TN;2013-01-01;9248
TN;2014-01-01;9790
TN;2015-01-01;10379
TN;2016-01-01;10962
TN;2017-01-01;11517
TN;2018-01-01;11968
TR;1980-01-01;661
TR;1981-01-01;1186
TR;1982-01-01;1697
TR;1983-01-01;1697
TR;1984-01-01;2297
TR;1985-01-01;2890
TR;1986-01-01;3616
TR;1987-01-01;4514
TR;1988-01-01;5414
TR;1989-01-01;6462
TR;1990-01-01;7690
TR;1991-01-01;8895
TR;1992-01-01;10147
TR;1993-01-01;11373
TR;1994-01-01;12740
TR;1995-01-01;14430
TR;1996-01-01;15354
TR;1997-01-01;16884
TR;1998-01-01;19367
TR;1999-01-01;22387
TR;2000-01-01;25820
TR;2001-01-01;29032
TR;2002-01-01;30870
TR;2003-01-01;31707
TR;2004-01-01;32624
TR;2005-01-01;33770
TR;2006-01-01;35002
TR;2007-01-01;37023
TR;2008-01-01;39420
TR;2009-01-01;42152
TR;2010-01-01;45509
TR;2011-01-01;49622
TR;2012-01-01;54288
TR;2013-01-01;58949
TR;2014-01-01;64046
TR;2015-01-01;69887
TR;2016-01-01;76735
TR;2017-01-01;85290
TR;2018-01-01;92756
TM;1980-01-01;0
TM;1981-01-01;0
TM;1982-01-01;0
TM;1983-01-01;0
TM;1984-01-01;0
TM;1985-01-01;0
TM;1986-01-01;0
TM;1987-01-01;0
TM;1988-01-01;0
TM;1989-01-01;0
TM;1990-01-01;0
TM;1991-01-01;0
TM;1992-01-01;0
TM;1993-01-01;0
TM;1994-01-01;0
TM;1995-01-01;0
TM;1996-01-01;236
TM;1997-01-01;338
TM;1998-01-01;395
TM;1999-01-01;444
TM;2000-01-01;444
TM;2001-01-01;444
TM;2002-01-01;444
TM;2003-01-01;444
TM;2004-01-01;444
TM;2005-01-01;444
TM;2006-01-01;444
TM;2007-01-01;444
TM;2008-01-01;444
TM;2009-01-01;444
TM;2010-01-01;444
TM;2011-01-01;444
TM;2012-01-01;444
TM;2013-01-01;444
TM;2014-01-01;444
TM;2015-01-01;444
TM;2016-01-01;444
TM;2017-01-01;444
TM;2018-01-01;444
UG;1980-01-01;28
UG;1981-01-01;83
UG;1982-01-01;100
UG;1983-01-01;116
UG;1984-01-01;144
UG;1985-01-01;170
UG;1986-01-01;170
UG;1987-01-01;191
UG;1988-01-01;212
UG;1989-01-01;226
UG;1990-01-01;239
UG;1991-01-01;243
UG;1992-01-01;254
UG;1993-01-01;254
UG;1994-01-01;254
UG;1995-01-01;254
UG;1996-01-01;254
UG;1997-01-01;254
UG;1998-01-01;254
UG;1999-01-01;254
UG;2000-01-01;254
UG;2001-01-01;254
UG;2002-01-01;254
UG;2003-01-01;259
UG;2004-01-01;272
UG;2005-01-01;275
UG;2006-01-01;286
UG;2007-01-01;293
UG;2008-01-01;293
UG;2009-01-01;293
UG;2010-01-01;293
UG;2011-01-01;293
UG;2012-01-01;293
UG;2013-01-01;307
UG;2014-01-01;315
UG;2015-01-01;324
UG;2016-01-01;340
UG;2017-01-01;340
UG;2018-01-01;346
UA;1980-01-01;0
UA;1981-01-01;0
UA;1982-01-01;0
UA;1983-01-01;0
UA;1984-01-01;0
UA;1985-01-01;0
UA;1986-01-01;0
UA;1987-01-01;0
UA;1988-01-01;0
UA;1989-01-01;0
UA;1990-01-01;0
UA;1991-01-01;0
UA;1992-01-01;309
UA;1993-01-01;10905
UA;1994-01-01;16815
UA;1995-01-01;22775
UA;1996-01-01;27668
UA;1997-01-01;33924
UA;1998-01-01;40874
UA;1999-01-01;47896
UA;2000-01-01;55120
UA;2001-01-01;63938
UA;2002-01-01;66692
UA;2003-01-01;69765
UA;2004-01-01;75544
UA;2005-01-01;81136
UA;2006-01-01;87026
UA;2007-01-01;93189
UA;2008-01-01;98886
UA;2009-01-01;103700
UA;2010-01-01;109012
UA;2011-01-01;114265
UA;2012-01-01;119220
UA;2013-01-01;124632
UA;2014-01-01;129445
UA;2015-01-01;133942
UA;2016-01-01;138037
UA;2017-01-01;142084
UA;2018-01-01;146052
AE;1980-01-01;0
AE;1981-01-01;0
AE;1982-01-01;0
AE;1983-01-01;0
AE;1984-01-01;0
AE;1985-01-01;0
AE;1986-01-01;0
AE;1987-01-01;0
AE;1988-01-01;0
AE;1989-01-01;0
AE;1990-01-01;0
AE;1991-01-01;0
AE;1992-01-01;0
AE;1993-01-01;0
AE;1994-01-01;0
AE;1995-01-01;0
AE;1996-01-01;0
AE;1997-01-01;0
AE;1998-01-01;0
AE;1999-01-01;0
AE;2000-01-01;0
AE;2001-01-01;0
AE;2002-01-01;0
AE;2003-01-01;0
AE;2004-01-01;0
AE;2005-01-01;0
AE;2006-01-01;0
AE;2007-01-01;0
AE;2008-01-01;0
AE;2009-01-01;0
AE;2010-01-01;0
AE;2011-01-01;1351
AE;2012-01-01;2702
AE;2013-01-01;4128
AE;2014-01-01;5600
AE;2015-01-01;7353
AE;2016-01-01;8927
AE;2017-01-01;10727
AE;2018-01-01;12510
GB;1980-01-01;41612
GB;1981-01-01;80826
GB;1982-01-01;117919
GB;1983-01-01;152610
GB;1984-01-01;185438
GB;1985-01-01;217403
GB;1986-01-01;248506
GB;1987-01-01;278870
GB;1988-01-01;309341
GB;1989-01-01;338710
GB;1990-01-01;366948
GB;1991-01-01;394535
GB;1992-01-01;421222
GB;1993-01-01;447871
GB;1994-01-01;474336
GB;1995-01-01;501857
GB;1996-01-01;529862
GB;1997-01-01;557971
GB;1998-01-01;587584
GB;1999-01-01;619316
GB;2000-01-01;652063
GB;2001-01-01;684144
GB;2002-01-01;715675
GB;2003-01-01;747299
GB;2004-01-01;777253
GB;2005-01-01;805241
GB;2006-01-01;830986
GB;2007-01-01;855985
GB;2008-01-01;879364
GB;2009-01-01;901829
GB;2010-01-01;923758
GB;2011-01-01;946017
GB;2012-01-01;969252
GB;2013-01-01;992190
GB;2014-01-01;1015230
GB;2015-01-01;1038031
GB;2016-01-01;1060090
GB;2017-01-01;1082162
GB;2018-01-01;1103103
TZ;1980-01-01;88
TZ;1981-01-01;88
TZ;1982-01-01;118
TZ;1983-01-01;176
TZ;1984-01-01;176
TZ;1985-01-01;206
TZ;1986-01-01;206
TZ;1987-01-01;206
TZ;1988-01-01;243
TZ;1989-01-01;266
TZ;1990-01-01;266
TZ;1991-01-01;266
TZ;1992-01-01;266
TZ;1993-01-01;266
TZ;1994-01-01;266
TZ;1995-01-01;266
TZ;1996-01-01;266
TZ;1997-01-01;266
TZ;1998-01-01;266
TZ;1999-01-01;266
TZ;2000-01-01;266
TZ;2001-01-01;269
TZ;2002-01-01;271
TZ;2003-01-01;272
TZ;2004-01-01;275
TZ;2005-01-01;278
TZ;2006-01-01;279
TZ;2007-01-01;283
TZ;2008-01-01;288
TZ;2009-01-01;291
TZ;2010-01-01;292
TZ;2011-01-01;294
TZ;2012-01-01;294
TZ;2013-01-01;297
TZ;2014-01-01;301
TZ;2015-01-01;303
TZ;2016-01-01;303
TZ;2017-01-01;303
TZ;2018-01-01;328
US;1980-01-01;104329
US;1981-01-01;210742
US;1982-01-01;320367
US;1983-01-01;424070
US;1984-01-01;535354
US;1985-01-01;650589
US;1986-01-01;771505
US;1987-01-01;903342
US;1988-01-01;1047178
US;1989-01-01;1205885
US;1990-01-01;1377048
US;1991-01-01;1549163
US;1992-01-01;1732510
US;1993-01-01;1916706
US;1994-01-01;2119461
US;1995-01-01;2347603
US;1996-01-01;2559549
US;1997-01-01;2780045
US;1998-01-01;3017024
US;1999-01-01;3282787
US;2000-01-01;3578682
US;2001-01-01;3905153
