Code;Date;Number
ST;2000-01-01;-1
ST;2001-01-01;-1
ST;2002-01-01;-1
ST;2003-01-01;-1
ST;2004-01-01;-1
ST;2005-01-01;-1
ST;2006-01-01;-1
ST;2007-01-01;-1
ST;2008-01-01;-1
ST;2009-01-01;1
ST;2010-01-01;1
ST;2011-01-01;2
ST;2012-01-01;-1
ST;2013-01-01;8
ST;2014-01-01;3
ST;2015-01-01;-1
ST;2016-01-01;238
ST;2017-01-01;379
ST;2018-01-01;408
SA;1980-01-01;-1
SA;1981-01-01;-1
SA;1982-01-01;-1
SA;1983-01-01;-1
SA;1984-01-01;-1
SA;1985-01-01;-1
SA;1986-01-01;-1
SA;1987-01-01;-1
SA;1988-01-01;-1
SA;1989-01-01;70
SA;1990-01-01;455
SA;1991-01-01;519
SA;1992-01-01;626
SA;1993-01-01;750
SA;1994-01-01;720
SA;1995-01-01;746
SA;1996-01-01;837
SA;1997-01-01;1058
SA;1998-01-01;1331
SA;1999-01-01;1216
SA;2000-01-01;873
SA;2001-01-01;729
SA;2002-01-01;613
SA;2003-01-01;543
SA;2004-01-01;476
SA;2005-01-01;493
SA;2006-01-01;538
SA;2007-01-01;770
SA;2008-01-01;-1
SA;2009-01-01;-1
SA;2010-01-01;931
SA;2011-01-01;990
SA;2012-01-01;-1
SA;2013-01-01;931
SA;2014-01-01;787
SA;2015-01-01;2406
SA;2016-01-01;3266
SA;2017-01-01;3191
SA;2018-01-01;3399
RS;1980-01-01;-1
RS;1981-01-01;-1
RS;1982-01-01;-1
RS;1983-01-01;-1
RS;1984-01-01;-1
RS;1985-01-01;-1
RS;1986-01-01;-1
RS;1987-01-01;-1
RS;1988-01-01;-1
RS;1989-01-01;-1
RS;1990-01-01;-1
RS;1991-01-01;-1
RS;1992-01-01;-1
RS;1993-01-01;-1
RS;1994-01-01;-1
RS;1995-01-01;-1
RS;1996-01-01;-1
RS;1997-01-01;-1
RS;1998-01-01;-1
RS;1999-01-01;-1
RS;2000-01-01;-1
RS;2001-01-01;-1
RS;2002-01-01;-1
RS;2003-01-01;-1
RS;2004-01-01;1167
RS;2005-01-01;981
RS;2006-01-01;705
RS;2007-01-01;516
RS;2008-01-01;623
RS;2009-01-01;359
RS;2010-01-01;329
RS;2011-01-01;229
RS;2012-01-01;224
RS;2013-01-01;221
RS;2014-01-01;212
RS;2015-01-01;191
RS;2016-01-01;213
RS;2017-01-01;184
RS;2018-01-01;174
SC;1980-01-01;3
SC;1981-01-01;7
SC;1982-01-01;-1
SC;1983-01-01;3
SC;1984-01-01;1
SC;1985-01-01;2
SC;1986-01-01;-1
SC;1987-01-01;-1
SC;1988-01-01;5
SC;1989-01-01;-1
SC;1990-01-01;-1
SC;1991-01-01;-1
SC;1992-01-01;-1
SC;1993-01-01;-1
SC;1994-01-01;-1
SC;1995-01-01;1
SC;1996-01-01;6
SC;1997-01-01;-1
SC;1998-01-01;-1
SC;1999-01-01;-1
SC;2000-01-01;-1
SC;2001-01-01;-1
SC;2002-01-01;-1
SC;2003-01-01;-1
SC;2004-01-01;-1
SC;2005-01-01;-1
SC;2006-01-01;-1
SC;2007-01-01;-1
SC;2008-01-01;-1
SC;2009-01-01;-1
SC;2010-01-01;-1
SC;2011-01-01;-1
SC;2012-01-01;-1
SC;2013-01-01;-1
SC;2014-01-01;-1
SC;2015-01-01;-1
SC;2016-01-01;14
SC;2017-01-01;46
SC;2018-01-01;17
SL;1980-01-01;-1
SL;1981-01-01;-1
SL;1982-01-01;-1
SL;1983-01-01;-1
SL;1984-01-01;-1
SL;1985-01-01;-1
SL;1986-01-01;-1
SL;1987-01-01;-1
SL;1988-01-01;-1
SL;1989-01-01;-1
SL;1990-01-01;-1
SL;1991-01-01;-1
SL;1992-01-01;-1
SL;1993-01-01;-1
SL;1994-01-01;-1
SL;1995-01-01;5
SL;1996-01-01;-1
SL;1997-01-01;-1
SL;1998-01-01;-1
SL;1999-01-01;-1
SL;2000-01-01;-1
SL;2001-01-01;-1
SL;2002-01-01;-1
SL;2003-01-01;-1
SL;2004-01-01;-1
SL;2005-01-01;-1
SL;2006-01-01;-1
SL;2007-01-01;-1
SL;2008-01-01;-1
SL;2009-01-01;-1
SL;2010-01-01;-1
SL;2011-01-01;-1
SL;2012-01-01;-1
SL;2013-01-01;-1
SL;2014-01-01;-1
SL;2015-01-01;-1
SL;2016-01-01;-1
SL;2017-01-01;-1
SL;2018-01-01;-1
SG;1980-01-01;633
SG;1981-01-01;607
SG;1982-01-01;-1
SG;1983-01-01;857
SG;1984-01-01;931
SG;1985-01-01;1007
SG;1986-01-01;-1
SG;1987-01-01;-1
SG;1988-01-01;-1
SG;1989-01-01;-1
SG;1990-01-01;-1
SG;1991-01-01;-1
SG;1992-01-01;-1
SG;1993-01-01;-1
SG;1994-01-01;-1
SG;1995-01-01;2557
SG;1996-01-01;12581
SG;1997-01-01;6336
SG;1998-01-01;6678
SG;1999-01-01;7053
SG;2000-01-01;8236
SG;2001-01-01;8250
SG;2002-01-01;8199
SG;2003-01-01;7874
SG;2004-01-01;8585
SG;2005-01-01;8605
SG;2006-01-01;9163
SG;2007-01-01;9951
SG;2008-01-01;9692
SG;2009-01-01;8736
SG;2010-01-01;9773
SG;2011-01-01;9794
SG;2012-01-01;9685
SG;2013-01-01;9722
SG;2014-01-01;10312
SG;2015-01-01;10814
SG;2016-01-01;10980
SG;2017-01-01;10930
SG;2018-01-01;11845
SK;1980-01-01;-1
SK;1981-01-01;-1
SK;1982-01-01;-1
SK;1983-01-01;-1
SK;1984-01-01;-1
SK;1985-01-01;-1
SK;1986-01-01;-1
SK;1987-01-01;-1
SK;1988-01-01;-1
SK;1989-01-01;-1
SK;1990-01-01;-1
SK;1991-01-01;-1
SK;1992-01-01;-1
SK;1993-01-01;963
SK;1994-01-01;868
SK;1995-01-01;1669
SK;1996-01-01;1693
SK;1997-01-01;1802
SK;1998-01-01;1825
SK;1999-01-01;1896
SK;2000-01-01;2040
SK;2001-01-01;1942
SK;2002-01-01;1858
SK;2003-01-01;1647
SK;2004-01-01;453
SK;2005-01-01;250
SK;2006-01-01;283
SK;2007-01-01;345
SK;2008-01-01;242
SK;2009-01-01;239
SK;2010-01-01;282
SK;2011-01-01;257
SK;2012-01-01;203
SK;2013-01-01;210
SK;2014-01-01;234
SK;2015-01-01;256
SK;2016-01-01;235
SK;2017-01-01;206
SK;2018-01-01;231
SI;1980-01-01;-1
SI;1981-01-01;-1
SI;1982-01-01;-1
SI;1983-01-01;-1
SI;1984-01-01;-1
SI;1985-01-01;-1
SI;1986-01-01;-1
SI;1987-01-01;-1
SI;1988-01-01;-1
SI;1989-01-01;-1
SI;1990-01-01;-1
SI;1991-01-01;22
SI;1992-01-01;597
SI;1993-01-01;1061
SI;1994-01-01;690
SI;1995-01-01;430
SI;1996-01-01;489
SI;1997-01-01;504
SI;1998-01-01;415
SI;1999-01-01;399
SI;2000-01-01;431
SI;2001-01-01;408
SI;2002-01-01;401
SI;2003-01-01;370
SI;2004-01-01;384
SI;2005-01-01;373
SI;2006-01-01;299
SI;2007-01-01;346
SI;2008-01-01;307
SI;2009-01-01;385
SI;2010-01-01;453
SI;2011-01-01;481
SI;2012-01-01;-1
SI;2013-01-01;-1
SI;2014-01-01;-1
SI;2015-01-01;-1
SI;2016-01-01;-1
SI;2017-01-01;-1
SI;2018-01-01;278
SB;1980-01-01;-1
SB;1981-01-01;-1
SB;1982-01-01;-1
SB;1983-01-01;4
SB;1984-01-01;12
SB;1985-01-01;4
SB;1986-01-01;8
SB;1987-01-01;6
SB;1988-01-01;2
SB;1989-01-01;2
SB;1990-01-01;-1
SB;1991-01-01;-1
SB;1992-01-01;-1
SB;1993-01-01;-1
SB;1994-01-01;-1
SB;1995-01-01;-1
SB;1996-01-01;-1
SB;1997-01-01;-1
SB;1998-01-01;-1
SB;1999-01-01;-1
SB;2000-01-01;-1
SB;2001-01-01;-1
SB;2002-01-01;-1
SB;2003-01-01;-1
SB;2004-01-01;-1
SB;2005-01-01;-1
SB;2006-01-01;-1
SB;2007-01-01;-1
SB;2008-01-01;-1
SB;2009-01-01;-1
SB;2010-01-01;-1
SB;2011-01-01;-1
SB;2012-01-01;-1
SB;2013-01-01;-1
SB;2014-01-01;-1
SB;2015-01-01;-1
SB;2016-01-01;-1
SB;2017-01-01;-1
SB;2018-01-01;-1
SO;1980-01-01;-1
SO;1981-01-01;-1
SO;1982-01-01;-1
SO;1983-01-01;-1
SO;1984-01-01;8
SO;1985-01-01;7
SO;1986-01-01;-1
SO;1987-01-01;-1
SO;1988-01-01;-1
SO;1989-01-01;-1
SO;1990-01-01;-1
SO;1991-01-01;-1
SO;1992-01-01;-1
SO;1993-01-01;-1
SO;1994-01-01;-1
SO;1995-01-01;-1
SO;1996-01-01;-1
SO;1997-01-01;-1
SO;1998-01-01;-1
SO;1999-01-01;-1
SO;2000-01-01;-1
SO;2001-01-01;-1
SO;2002-01-01;-1
SO;2003-01-01;-1
SO;2004-01-01;-1
SO;2005-01-01;-1
SO;2006-01-01;-1
SO;2007-01-01;-1
SO;2008-01-01;-1
SO;2009-01-01;-1
SO;2010-01-01;-1
SO;2011-01-01;-1
SO;2012-01-01;-1
SO;2013-01-01;-1
SO;2014-01-01;-1
SO;2015-01-01;-1
SO;2016-01-01;-1
SO;2017-01-01;-1
SO;2018-01-01;-1
ZA;1980-01-01;8116
ZA;1981-01-01;9034
ZA;1982-01-01;9602
ZA;1983-01-01;9719
ZA;1984-01-01;10149
ZA;1985-01-01;9900
ZA;1986-01-01;9776
ZA;1987-01-01;9766
ZA;1988-01-01;9734
ZA;1989-01-01;9976
ZA;1990-01-01;6036
ZA;1991-01-01;5677
ZA;1992-01-01;5311
ZA;1993-01-01;5186
ZA;1994-01-01;5903
ZA;1995-01-01;6365
ZA;1996-01-01;6872
ZA;1997-01-01;7272
ZA;1998-01-01;7390
ZA;1999-01-01;3140
ZA;2000-01-01;3295
ZA;2001-01-01;6393
ZA;2002-01-01;6600
ZA;2003-01-01;6225
ZA;2004-01-01;6789
ZA;2005-01-01;7004
ZA;2006-01-01;7605
ZA;2007-01-01;8317
ZA;2008-01-01;7941
ZA;2009-01-01;6735
ZA;2010-01-01;6383
ZA;2011-01-01;7245
ZA;2012-01-01;7444
ZA;2013-01-01;7295
ZA;2014-01-01;7552
ZA;2015-01-01;7497
ZA;2016-01-01;7210
ZA;2017-01-01;7544
ZA;2018-01-01;6915
SU;1980-01-01;168589
SU;1981-01-01;149500
SU;1982-01-01;160958
SU;1983-01-01;151970
SU;1984-01-01;148320
SU;1985-01-01;166101
SU;1986-01-01;171144
SU;1987-01-01;179811
SU;1988-01-01;173870
SU;1989-01-01;147274
SU;1990-01-01;115907
SU;1991-01-01;24423
SU;1992-01-01;-1
SU;1993-01-01;-1
SU;1994-01-01;-1
SU;1995-01-01;-1
SU;1996-01-01;-1
SU;1997-01-01;-1
SU;1998-01-01;-1
SU;1999-01-01;-1
SU;2000-01-01;-1
SU;2001-01-01;-1
SU;2002-01-01;-1
SU;2003-01-01;-1
SU;2004-01-01;-1
SU;2005-01-01;-1
SU;2006-01-01;-1
SU;2007-01-01;-1
SU;2008-01-01;-1
SU;2009-01-01;-1
SU;2010-01-01;-1
SU;2011-01-01;-1
SU;2012-01-01;-1
SU;2013-01-01;-1
SU;2014-01-01;-1
SU;2015-01-01;-1
SU;2016-01-01;-1
SU;2017-01-01;-1
SU;2018-01-01;-1
ES;1980-01-01;10877
ES;1981-01-01;10227
ES;1982-01-01;10201
ES;1983-01-01;9850
ES;1984-01-01;10700
ES;1985-01-01;11298
ES;1986-01-01;10230
ES;1987-01-01;4310
ES;1988-01-01;4025
ES;1989-01-01;4405
ES;1990-01-01;3297
ES;1991-01-01;2902
ES;1992-01-01;2637
ES;1993-01-01;2728
ES;1994-01-01;2673
ES;1995-01-01;2600
ES;1996-01-01;2798
ES;1997-01-01;2733
ES;1998-01-01;2747
ES;1999-01-01;2945
ES;2000-01-01;3194
ES;2001-01-01;2995
ES;2002-01-01;3134
ES;2003-01-01;3180
ES;2004-01-01;3184
ES;2005-01-01;3353
ES;2006-01-01;3427
ES;2007-01-01;3532
ES;2008-01-01;3884
ES;2009-01-01;3803
ES;2010-01-01;3779
ES;2011-01-01;3626
ES;2012-01-01;3475
ES;2013-01-01;3244
ES;2014-01-01;3178
ES;2015-01-01;3020
ES;2016-01-01;2922
ES;2017-01-01;2343
ES;2018-01-01;1674
LK;1980-01-01;78
LK;1981-01-01;108
LK;1982-01-01;88
LK;1983-01-01;101
LK;1984-01-01;94
LK;1985-01-01;108
LK;1986-01-01;129
LK;1987-01-01;131
LK;1988-01-01;118
LK;1989-01-01;122
LK;1990-01-01;106
LK;1991-01-01;125
LK;1992-01-01;127
LK;1993-01-01;126
LK;1994-01-01;93
LK;1995-01-01;189
LK;1996-01-01;164
LK;1997-01-01;274
LK;1998-01-01;212
LK;1999-01-01;367
LK;2000-01-01;321
LK;2001-01-01;356
LK;2002-01-01;325
LK;2003-01-01;284
LK;2004-01-01;315
LK;2005-01-01;360
LK;2006-01-01;423
LK;2007-01-01;430
LK;2008-01-01;465
LK;2009-01-01;402
LK;2010-01-01;460
LK;2011-01-01;429
LK;2012-01-01;539
LK;2013-01-01;516
LK;2014-01-01;-1
LK;2015-01-01;481
LK;2016-01-01;573
LK;2017-01-01;543
LK;2018-01-01;603
SD;1980-01-01;-1
SD;1981-01-01;-1
SD;1982-01-01;-1
SD;1983-01-01;74
SD;1984-01-01;-1
SD;1985-01-01;-1
SD;1986-01-01;-1
SD;1987-01-01;-1
SD;1988-01-01;-1
SD;1989-01-01;-1
SD;1990-01-01;-1
SD;1991-01-01;-1
SD;1992-01-01;26
SD;1993-01-01;-1
SD;1994-01-01;-1
SD;1995-01-01;-1
SD;1996-01-01;-1
SD;1997-01-01;-1
SD;1998-01-01;-1
SD;1999-01-01;6
SD;2000-01-01;22
SD;2001-01-01;14
SD;2002-01-01;22
SD;2003-01-01;17
SD;2004-01-01;21
SD;2005-01-01;22
SD;2006-01-01;16
SD;2007-01-01;16
SD;2008-01-01;343
SD;2009-01-01;334
SD;2010-01-01;254
SD;2011-01-01;252
SD;2012-01-01;157
SD;2013-01-01;269
SD;2014-01-01;8
SD;2015-01-01;268
SD;2016-01-01;285
SD;2017-01-01;293
SD;2018-01-01;380
SE;1980-01-01;9192
SE;1981-01-01;7882
SE;1982-01-01;7529
SE;1983-01-01;7241
SE;1984-01-01;6674
SE;1985-01-01;6162
SE;1986-01-01;5624
SE;1987-01-01;5216
SE;1988-01-01;4722
SE;1989-01-01;4417
SE;1990-01-01;4181
SE;1991-01-01;3856
SE;1992-01-01;3948
SE;1993-01-01;4374
SE;1994-01-01;4589
SE;1995-01-01;4865
SE;1996-01-01;4968
SE;1997-01-01;5070
SE;1998-01-01;4725
SE;1999-01-01;4995
SE;2000-01-01;5068
SE;2001-01-01;4500
SE;2002-01-01;3955
SE;2003-01-01;3728
SE;2004-01-01;3230
SE;2005-01-01;2960
SE;2006-01-01;2859
SE;2007-01-01;2925
SE;2008-01-01;2855
SE;2009-01-01;2649
SE;2010-01-01;2549
SE;2011-01-01;2341
SE;2012-01-01;2436
SE;2013-01-01;2495
SE;2014-01-01;2425
SE;2015-01-01;2428
SE;2016-01-01;2384
SE;2017-01-01;2297
SE;2018-01-01;2280
CH;1980-01-01;9662
CH;1981-01-01;8142
CH;1982-01-01;7482
CH;1983-01-01;6855
CH;1984-01-01;6107
CH;1985-01-01;5472
CH;1986-01-01;5153
CH;1987-01-01;5062
CH;1988-01-01;4792
CH;1989-01-01;4618
CH;1990-01-01;4068
CH;1991-01-01;3842
CH;1992-01-01;3971
CH;1993-01-01;3873
CH;1994-01-01;3925
CH;1995-01-01;3720
CH;1996-01-01;3222
CH;1997-01-01;3028
CH;1998-01-01;2589
CH;1999-01-01;2451
CH;2000-01-01;2551
CH;2001-01-01;2453
CH;2002-01-01;2293
CH;2003-01-01;2227
CH;2004-01-01;2176
CH;2005-01-01;2098
CH;2006-01-01;2102
CH;2007-01-01;2034
CH;2008-01-01;2033
CH;2009-01-01;2078
CH;2010-01-01;2155
CH;2011-01-01;2043
CH;2012-01-01;2988
CH;2013-01-01;2156
CH;2014-01-01;2048
CH;2015-01-01;1923
CH;2016-01-01;1771
CH;2017-01-01;1628
CH;2018-01-01;1615
SY;1980-01-01;104
SY;1981-01-01;83
SY;1982-01-01;85
SY;1983-01-01;-1
SY;1984-01-01;-1
SY;1985-01-01;-1
SY;1986-01-01;-1
SY;1987-01-01;-1
SY;1988-01-01;-1
SY;1989-01-01;-1
SY;1990-01-01;-1
SY;1991-01-01;-1
SY;1992-01-01;86
SY;1993-01-01;122
SY;1994-01-01;109
SY;1995-01-01;197
SY;1996-01-01;165
SY;1997-01-01;162
SY;1998-01-01;63
SY;1999-01-01;87
SY;2000-01-01;295
SY;2001-01-01;228
SY;2002-01-01;230
SY;2003-01-01;249
SY;2004-01-01;245
SY;2005-01-01;139
SY;2006-01-01;257
SY;2007-01-01;-1
SY;2008-01-01;-1
SY;2009-01-01;-1
SY;2010-01-01;-1
SY;2011-01-01;-1
SY;2012-01-01;-1
SY;2013-01-01;-1
SY;2014-01-01;-1
SY;2015-01-01;198
SY;2016-01-01;112
SY;2017-01-01;136
SY;2018-01-01;148
TJ;1980-01-01;-1
TJ;1981-01-01;-1
TJ;1982-01-01;-1
TJ;1983-01-01;-1
TJ;1984-01-01;-1
TJ;1985-01-01;-1
TJ;1986-01-01;-1
TJ;1987-01-01;-1
TJ;1988-01-01;-1
TJ;1989-01-01;-1
TJ;1990-01-01;-1
TJ;1991-01-01;-1
TJ;1992-01-01;-1
TJ;1993-01-01;5
TJ;1994-01-01;193
TJ;1995-01-01;65
TJ;1996-01-01;171
TJ;1997-01-01;74
TJ;1998-01-01;46
TJ;1999-01-01;43
TJ;2000-01-01;52
TJ;2001-01-01;84
TJ;2002-01-01;39
TJ;2003-01-01;31
TJ;2004-01-01;34
TJ;2005-01-01;36
TJ;2006-01-01;26
TJ;2007-01-01;-1
TJ;2008-01-01;-1
TJ;2009-01-01;12
TJ;2010-01-01;10
TJ;2011-01-01;5
TJ;2012-01-01;6
TJ;2013-01-01;4
TJ;2014-01-01;-1
TJ;2015-01-01;1
TJ;2016-01-01;-1
TJ;2017-01-01;-1
TJ;2018-01-01;-1
TH;1980-01-01;215
TH;1981-01-01;332
TH;1982-01-01;371
TH;1983-01-01;560
TH;1984-01-01;668
TH;1985-01-01;707
TH;1986-01-01;694
TH;1987-01-01;882
TH;1988-01-01;1119
TH;1989-01-01;1424
TH;1990-01-01;1940
TH;1991-01-01;1987
TH;1992-01-01;1973
TH;1993-01-01;2463
TH;1994-01-01;2966
TH;1995-01-01;3532
TH;1996-01-01;4558
TH;1997-01-01;5394
TH;1998-01-01;5071
TH;1999-01-01;5176
TH;2000-01-01;5049
TH;2001-01-01;5332
TH;2002-01-01;4489
TH;2003-01-01;5131
TH;2004-01-01;5373
TH;2005-01-01;6340
TH;2006-01-01;6261
TH;2007-01-01;6818
TH;2008-01-01;6741
TH;2009-01-01;5857
TH;2010-01-01;1937
TH;2011-01-01;3924
TH;2012-01-01;6746
TH;2013-01-01;7404
TH;2014-01-01;7930
TH;2015-01-01;8167
TH;2016-01-01;7820
TH;2017-01-01;7865
TH;2018-01-01;8149
TO;1980-01-01;-1
TO;1981-01-01;-1
TO;1982-01-01;-1
TO;1983-01-01;-1
TO;1984-01-01;-1
TO;1985-01-01;-1
TO;1986-01-01;-1
TO;1987-01-01;-1
TO;1988-01-01;-1
TO;1989-01-01;-1
TO;1990-01-01;-1
TO;1991-01-01;-1
TO;1992-01-01;-1
TO;1993-01-01;-1
TO;1994-01-01;-1
TO;1995-01-01;-1
TO;1996-01-01;-1
TO;1997-01-01;-1
TO;1998-01-01;-1
TO;1999-01-01;-1
TO;2000-01-01;-1
TO;2001-01-01;-1
TO;2002-01-01;-1
TO;2003-01-01;-1
TO;2004-01-01;-1
TO;2005-01-01;-1
TO;2006-01-01;-1
TO;2007-01-01;-1
TO;2008-01-01;-1
TO;2009-01-01;-1
TO;2010-01-01;-1
TO;2011-01-01;-1
TO;2012-01-01;-1
TO;2013-01-01;-1
TO;2014-01-01;-1
TO;2015-01-01;-1
TO;2016-01-01;1
TO;2017-01-01;1
TO;2018-01-01;-1
TT;1980-01-01;130
TT;1981-01-01;-1
TT;1982-01-01;93
TT;1983-01-01;-1
TT;1984-01-01;-1
TT;1985-01-01;-1
TT;1986-01-01;-1
TT;1987-01-01;-1
TT;1988-01-01;-1
TT;1989-01-01;-1
TT;1990-01-01;-1
TT;1991-01-01;-1
TT;1992-01-01;67
TT;1993-01-01;91
TT;1994-01-01;83
TT;1995-01-01;87
TT;1996-01-01;119
TT;1997-01-01;171
TT;1998-01-01;107
TT;1999-01-01;120
TT;2000-01-01;154
TT;2001-01-01;239
TT;2002-01-01;223
TT;2003-01-01;231
TT;2004-01-01;208
TT;2005-01-01;206
TT;2006-01-01;278
TT;2007-01-01;319
TT;2008-01-01;281
TT;2009-01-01;-1
TT;2010-01-01;-1
TT;2011-01-01;-1
TT;2012-01-01;215
TT;2013-01-01;174
TT;2014-01-01;188
TT;2015-01-01;168
TT;2016-01-01;136
TT;2017-01-01;171
TT;2018-01-01;139
TN;1980-01-01;241
TN;1981-01-01;211
TN;1982-01-01;-1
TN;1983-01-01;216
TN;1984-01-01;213
TN;1985-01-01;216
TN;1986-01-01;167
TN;1987-01-01;146
TN;1988-01-01;138
TN;1989-01-01;144
TN;1990-01-01;161
TN;1991-01-01;130
TN;1992-01-01;120
TN;1993-01-01;142
TN;1994-01-01;145
TN;1995-01-01;146
TN;1996-01-01;173
TN;1997-01-01;215
TN;1998-01-01;238
TN;1999-01-01;257
TN;2000-01-01;257
TN;2001-01-01;178
TN;2002-01-01;103
TN;2003-01-01;155
TN;2004-01-01;269
TN;2005-01-01;338
TN;2006-01-01;456
TN;2007-01-01;492
TN;2008-01-01;548
TN;2009-01-01;557
TN;2010-01-01;621
TN;2011-01-01;680
TN;2012-01-01;626
TN;2013-01-01;549
TN;2014-01-01;542
TN;2015-01-01;589
TN;2016-01-01;583
TN;2017-01-01;555
TN;2018-01-01;451
TR;1980-01-01;661
TR;1981-01-01;525
TR;1982-01-01;511
TR;1983-01-01;-1
TR;1984-01-01;600
TR;1985-01-01;593
TR;1986-01-01;726
TR;1987-01-01;898
TR;1988-01-01;900
TR;1989-01-01;1048
TR;1990-01-01;1228
TR;1991-01-01;1205
TR;1992-01-01;1252
TR;1993-01-01;1226
TR;1994-01-01;1367
TR;1995-01-01;1690
TR;1996-01-01;924
TR;1997-01-01;1530
TR;1998-01-01;2483
TR;1999-01-01;3020
TR;2000-01-01;3433
TR;2001-01-01;3212
TR;2002-01-01;1838
TR;2003-01-01;837
TR;2004-01-01;917
TR;2005-01-01;1146
TR;2006-01-01;1232
TR;2007-01-01;2021
TR;2008-01-01;2397
TR;2009-01-01;2732
TR;2010-01-01;3357
TR;2011-01-01;4113
TR;2012-01-01;4666
TR;2013-01-01;4661
TR;2014-01-01;5097
TR;2015-01-01;5841
TR;2016-01-01;6848
TR;2017-01-01;8555
TR;2018-01-01;7466
TM;1980-01-01;-1
TM;1981-01-01;-1
TM;1982-01-01;-1
TM;1983-01-01;-1
TM;1984-01-01;-1
TM;1985-01-01;-1
TM;1986-01-01;-1
TM;1987-01-01;-1
TM;1988-01-01;-1
TM;1989-01-01;-1
TM;1990-01-01;-1
TM;1991-01-01;-1
TM;1992-01-01;-1
TM;1993-01-01;-1
TM;1994-01-01;-1
TM;1995-01-01;-1
TM;1996-01-01;236
TM;1997-01-01;102
TM;1998-01-01;57
TM;1999-01-01;49
TM;2000-01-01;-1
TM;2001-01-01;-1
TM;2002-01-01;-1
TM;2003-01-01;-1
TM;2004-01-01;-1
TM;2005-01-01;-1
TM;2006-01-01;-1
TM;2007-01-01;-1
TM;2008-01-01;-1
TM;2009-01-01;-1
TM;2010-01-01;-1
TM;2011-01-01;-1
TM;2012-01-01;-1
TM;2013-01-01;-1
TM;2014-01-01;-1
TM;2015-01-01;-1
TM;2016-01-01;-1
TM;2017-01-01;-1
TM;2018-01-01;-1
UG;1980-01-01;28
UG;1981-01-01;55
UG;1982-01-01;17
UG;1983-01-01;16
UG;1984-01-01;28
UG;1985-01-01;26
UG;1986-01-01;-1
UG;1987-01-01;21
UG;1988-01-01;21
UG;1989-01-01;14
UG;1990-01-01;13
UG;1991-01-01;4
UG;1992-01-01;11
UG;1993-01-01;-1
UG;1994-01-01;-1
UG;1995-01-01;-1
UG;1996-01-01;-1
UG;1997-01-01;-1
UG;1998-01-01;-1
UG;1999-01-01;-1
UG;2000-01-01;-1
UG;2001-01-01;-1
UG;2002-01-01;-1
UG;2003-01-01;5
UG;2004-01-01;13
UG;2005-01-01;3
UG;2006-01-01;11
UG;2007-01-01;7
UG;2008-01-01;-1
UG;2009-01-01;-1
UG;2010-01-01;-1
UG;2011-01-01;-1
UG;2012-01-01;-1
UG;2013-01-01;14
UG;2014-01-01;8
UG;2015-01-01;9
UG;2016-01-01;16
UG;2017-01-01;-1
UG;2018-01-01;6
UA;1980-01-01;-1
UA;1981-01-01;-1
UA;1982-01-01;-1
UA;1983-01-01;-1
UA;1984-01-01;-1
UA;1985-01-01;-1
UA;1986-01-01;-1
UA;1987-01-01;-1
UA;1988-01-01;-1
UA;1989-01-01;-1
UA;1990-01-01;-1
UA;1991-01-01;-1
UA;1992-01-01;309
UA;1993-01-01;10596
UA;1994-01-01;5910
UA;1995-01-01;5960
UA;1996-01-01;4893
UA;1997-01-01;6256
UA;1998-01-01;6950
UA;1999-01-01;7022
UA;2000-01-01;7224
UA;2001-01-01;8818
UA;2002-01-01;2754
UA;2003-01-01;3073
UA;2004-01-01;5779
UA;2005-01-01;5592
UA;2006-01-01;5890
UA;2007-01-01;6163
UA;2008-01-01;5697
UA;2009-01-01;4814
UA;2010-01-01;5312
UA;2011-01-01;5253
UA;2012-01-01;4955
UA;2013-01-01;5412
UA;2014-01-01;4813
UA;2015-01-01;4497
UA;2016-01-01;4095
UA;2017-01-01;4047
UA;2018-01-01;3968
AE;1980-01-01;-1
AE;1981-01-01;-1
AE;1982-01-01;-1
AE;1983-01-01;-1
AE;1984-01-01;-1
AE;1985-01-01;-1
AE;1986-01-01;-1
AE;1987-01-01;-1
AE;1988-01-01;-1
AE;1989-01-01;-1
AE;1990-01-01;-1
AE;1991-01-01;-1
AE;1992-01-01;-1
AE;1993-01-01;-1
AE;1994-01-01;-1
AE;1995-01-01;-1
AE;1996-01-01;-1
AE;1997-01-01;-1
AE;1998-01-01;-1
AE;1999-01-01;-1
AE;2000-01-01;-1
AE;2001-01-01;-1
AE;2002-01-01;-1
AE;2003-01-01;-1
AE;2004-01-01;-1
AE;2005-01-01;-1
AE;2006-01-01;-1
AE;2007-01-01;-1
AE;2008-01-01;-1
AE;2009-01-01;-1
AE;2010-01-01;-1
AE;2011-01-01;1351
AE;2012-01-01;1351
AE;2013-01-01;1426
AE;2014-01-01;1472
AE;2015-01-01;1753
AE;2016-01-01;1574
AE;2017-01-01;1800
AE;2018-01-01;1783
GB;1980-01-01;41612
GB;1981-01-01;39214
GB;1982-01-01;37093
GB;1983-01-01;34691
GB;1984-01-01;32828
GB;1985-01-01;31965
GB;1986-01-01;31103
GB;1987-01-01;30364
GB;1988-01-01;30471
GB;1989-01-01;29369
GB;1990-01-01;28238
GB;1991-01-01;27587
GB;1992-01-01;26687
GB;1993-01-01;26649
GB;1994-01-01;26465
GB;1995-01-01;27521
GB;1996-01-01;28005
GB;1997-01-01;28109
GB;1998-01-01;29613
GB;1999-01-01;31732
GB;2000-01-01;32747
GB;2001-01-01;32081
